node_id,type,layer,cabinet,slot,order,display_name,remarks
device:IPC_87,device,ipc,CAB-IPC,SLOT-IPC,87,IPC_87,generated sample device
board:IPC_87/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,87,IPC_IO,generated sample board
port:IPC_87/IPC_IO/P87,port,ipc,CAB-IPC,SLOT-IPC,87,P87,generated sample port
device:PART_94,device,part,CAB-PART,SLOT-PART,94,PART_94,generated sample device
board:PART_94/PART_BOARD,board,part,CAB-PART,SLOT-PART,94,PART_BOARD,generated sample board
port:PART_94/PART_BOARD/P94,port,part,CAB-PART,SLOT-PART,94,P94,generated sample port
device:PART_14,device,part,CAB-PART,SLOT-PART,14,PART_14,generated sample device
board:PART_14/PART_BOARD,board,part,CAB-PART,SLOT-PART,14,PART_BOARD,generated sample board
port:PART_14/PART_BOARD/P14,port,part,CAB-PART,SLOT-PART,14,P14,generated sample port
device:BRK_101,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,101,BRK_101,generated sample device
board:BRK_101/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,101,BREAKOUT_BOARD,generated sample board
port:BRK_101/BREAKOUT_BOARD/P101,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,101,P101,generated sample port
device:BRK_15,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,15,BRK_15,generated sample device
board:BRK_15/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,15,BREAKOUT_BOARD,generated sample board
port:BRK_15/BREAKOUT_BOARD/P15,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,15,P15,generated sample port
device:IFACE_108,device,interface,CAB-INTERFACE,SLOT-INTERFACE,108,IFACE_108,generated sample device
board:IFACE_108/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,108,INTERFACE_BOARD,generated sample board
port:IFACE_108/INTERFACE_BOARD/P108,port,interface,CAB-INTERFACE,SLOT-INTERFACE,108,P108,generated sample port
device:CTRL_115,device,control,CAB-CONTROL,SLOT-CONTROL,115,CTRL_115,generated sample device
board:CTRL_115/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,115,CONTROL_BOARD,generated sample board
port:CTRL_115/CONTROL_BOARD/P115,port,control,CAB-CONTROL,SLOT-CONTROL,115,P115,generated sample port
device:SW_122,device,switch,CAB-SWITCH,SLOT-SWITCH,122,SW_122,generated sample device
board:SW_122/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,122,SWITCH_CARD,generated sample board
port:SW_122/SWITCH_CARD/P122,port,switch,CAB-SWITCH,SLOT-SWITCH,122,P122,generated sample port
device:SW_18,device,switch,CAB-SWITCH,SLOT-SWITCH,18,SW_18,generated sample device
board:SW_18/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,18,SWITCH_CARD,generated sample board
port:SW_18/SWITCH_CARD/P18,port,switch,CAB-SWITCH,SLOT-SWITCH,18,P18,generated sample port
device:IPC_129,device,ipc,CAB-IPC,SLOT-IPC,129,IPC_129,generated sample device
board:IPC_129/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,129,IPC_IO,generated sample board
port:IPC_129/IPC_IO/P129,port,ipc,CAB-IPC,SLOT-IPC,129,P129,generated sample port
device:IPC_19,device,ipc,CAB-IPC,SLOT-IPC,19,IPC_19,generated sample device
board:IPC_19/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,19,IPC_IO,generated sample board
port:IPC_19/IPC_IO/P19,port,ipc,CAB-IPC,SLOT-IPC,19,P19,generated sample port
device:PART_136,device,part,CAB-PART,SLOT-PART,136,PART_136,generated sample device
board:PART_136/PART_BOARD,board,part,CAB-PART,SLOT-PART,136,PART_BOARD,generated sample board
port:PART_136/PART_BOARD/P136,port,part,CAB-PART,SLOT-PART,136,P136,generated sample port
device:BRK_143,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,143,BRK_143,generated sample device
board:BRK_143/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,143,BREAKOUT_BOARD,generated sample board
port:BRK_143/BREAKOUT_BOARD/P143,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,143,P143,generated sample port
device:BRK_21,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,21,BRK_21,generated sample device
board:BRK_21/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,21,BREAKOUT_BOARD,generated sample board
port:BRK_21/BREAKOUT_BOARD/P21,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,21,P21,generated sample port
device:IFACE_150,device,interface,CAB-INTERFACE,SLOT-INTERFACE,150,IFACE_150,generated sample device
board:IFACE_150/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,150,INTERFACE_BOARD,generated sample board
port:IFACE_150/INTERFACE_BOARD/P150,port,interface,CAB-INTERFACE,SLOT-INTERFACE,150,P150,generated sample port
device:IFACE_22,device,interface,CAB-INTERFACE,SLOT-INTERFACE,22,IFACE_22,generated sample device
board:IFACE_22/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,22,INTERFACE_BOARD,generated sample board
port:IFACE_22/INTERFACE_BOARD/P22,port,interface,CAB-INTERFACE,SLOT-INTERFACE,22,P22,generated sample port
device:CTRL_157,device,control,CAB-CONTROL,SLOT-CONTROL,157,CTRL_157,generated sample device
board:CTRL_157/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,157,CONTROL_BOARD,generated sample board
port:CTRL_157/CONTROL_BOARD/P157,port,control,CAB-CONTROL,SLOT-CONTROL,157,P157,generated sample port
device:IPC_25,device,ipc,CAB-IPC,SLOT-IPC,25,IPC_25,generated sample device
board:IPC_25/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,25,IPC_IO,generated sample board
port:IPC_25/IPC_IO/P25,port,ipc,CAB-IPC,SLOT-IPC,25,P25,generated sample port
device:PART_26,device,part,CAB-PART,SLOT-PART,26,PART_26,generated sample device
board:PART_26/PART_BOARD,board,part,CAB-PART,SLOT-PART,26,PART_BOARD,generated sample board
port:PART_26/PART_BOARD/P26,port,part,CAB-PART,SLOT-PART,26,P26,generated sample port
device:IFACE_28,device,interface,CAB-INTERFACE,SLOT-INTERFACE,28,IFACE_28,generated sample device
board:IFACE_28/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,28,INTERFACE_BOARD,generated sample board
port:IFACE_28/INTERFACE_BOARD/P28,port,interface,CAB-INTERFACE,SLOT-INTERFACE,28,P28,generated sample port
device:CTRL_29,device,control,CAB-CONTROL,SLOT-CONTROL,29,CTRL_29,generated sample device
board:CTRL_29/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,29,CONTROL_BOARD,generated sample board
port:CTRL_29/CONTROL_BOARD/P29,port,control,CAB-CONTROL,SLOT-CONTROL,29,P29,generated sample port
device:PART_32,device,part,CAB-PART,SLOT-PART,32,PART_32,generated sample device
board:PART_32/PART_BOARD,board,part,CAB-PART,SLOT-PART,32,PART_BOARD,generated sample board
port:PART_32/PART_BOARD/P32,port,part,CAB-PART,SLOT-PART,32,P32,generated sample port
device:BRK_33,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,33,BRK_33,generated sample device
board:BRK_33/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,33,BREAKOUT_BOARD,generated sample board
port:BRK_33/BREAKOUT_BOARD/P33,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,33,P33,generated sample port
device:CTRL_35,device,control,CAB-CONTROL,SLOT-CONTROL,35,CTRL_35,generated sample device
board:CTRL_35/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,35,CONTROL_BOARD,generated sample board
port:CTRL_35/CONTROL_BOARD/P35,port,control,CAB-CONTROL,SLOT-CONTROL,35,P35,generated sample port
device:SW_36,device,switch,CAB-SWITCH,SLOT-SWITCH,36,SW_36,generated sample device
board:SW_36/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,36,SWITCH_CARD,generated sample board
port:SW_36/SWITCH_CARD/P36,port,switch,CAB-SWITCH,SLOT-SWITCH,36,P36,generated sample port
device:BRK_39,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,39,BRK_39,generated sample device
board:BRK_39/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,39,BREAKOUT_BOARD,generated sample board
port:BRK_39/BREAKOUT_BOARD/P39,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,39,P39,generated sample port
device:IFACE_40,device,interface,CAB-INTERFACE,SLOT-INTERFACE,40,IFACE_40,generated sample device
board:IFACE_40/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,40,INTERFACE_BOARD,generated sample board
port:IFACE_40/INTERFACE_BOARD/P40,port,interface,CAB-INTERFACE,SLOT-INTERFACE,40,P40,generated sample port
device:SW_42,device,switch,CAB-SWITCH,SLOT-SWITCH,42,SW_42,generated sample device
board:SW_42/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,42,SWITCH_CARD,generated sample board
port:SW_42/SWITCH_CARD/P42,port,switch,CAB-SWITCH,SLOT-SWITCH,42,P42,generated sample port
device:IPC_43,device,ipc,CAB-IPC,SLOT-IPC,43,IPC_43,generated sample device
board:IPC_43/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,43,IPC_IO,generated sample board
port:IPC_43/IPC_IO/P43,port,ipc,CAB-IPC,SLOT-IPC,43,P43,generated sample port
device:IFACE_46,device,interface,CAB-INTERFACE,SLOT-INTERFACE,46,IFACE_46,generated sample device
board:IFACE_46/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,46,INTERFACE_BOARD,generated sample board
port:IFACE_46/INTERFACE_BOARD/P46,port,interface,CAB-INTERFACE,SLOT-INTERFACE,46,P46,generated sample port
device:CTRL_47,device,control,CAB-CONTROL,SLOT-CONTROL,47,CTRL_47,generated sample device
board:CTRL_47/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,47,CONTROL_BOARD,generated sample board
port:CTRL_47/CONTROL_BOARD/P47,port,control,CAB-CONTROL,SLOT-CONTROL,47,P47,generated sample port
device:IPC_49,device,ipc,CAB-IPC,SLOT-IPC,49,IPC_49,generated sample device
board:IPC_49/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,49,IPC_IO,generated sample board
port:IPC_49/IPC_IO/P49,port,ipc,CAB-IPC,SLOT-IPC,49,P49,generated sample port
device:PART_50,device,part,CAB-PART,SLOT-PART,50,PART_50,generated sample device
board:PART_50/PART_BOARD,board,part,CAB-PART,SLOT-PART,50,PART_BOARD,generated sample board
port:PART_50/PART_BOARD/P50,port,part,CAB-PART,SLOT-PART,50,P50,generated sample port
device:CTRL_53,device,control,CAB-CONTROL,SLOT-CONTROL,53,CTRL_53,generated sample device
board:CTRL_53/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,53,CONTROL_BOARD,generated sample board
port:CTRL_53/CONTROL_BOARD/P53,port,control,CAB-CONTROL,SLOT-CONTROL,53,P53,generated sample port
device:SW_54,device,switch,CAB-SWITCH,SLOT-SWITCH,54,SW_54,generated sample device
board:SW_54/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,54,SWITCH_CARD,generated sample board
port:SW_54/SWITCH_CARD/P54,port,switch,CAB-SWITCH,SLOT-SWITCH,54,P54,generated sample port
device:IPC_61,device,ipc,CAB-IPC,SLOT-IPC,61,IPC_61,generated sample device
board:IPC_61/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,61,IPC_IO,generated sample board
port:IPC_61/IPC_IO/P61,port,ipc,CAB-IPC,SLOT-IPC,61,P61,generated sample port
device:PART_68,device,part,CAB-PART,SLOT-PART,68,PART_68,generated sample device
board:PART_68/PART_BOARD,board,part,CAB-PART,SLOT-PART,68,PART_BOARD,generated sample board
port:PART_68/PART_BOARD/P68,port,part,CAB-PART,SLOT-PART,68,P68,generated sample port
device:PART_56,device,part,CAB-PART,SLOT-PART,56,PART_56,generated sample device
board:PART_56/PART_BOARD,board,part,CAB-PART,SLOT-PART,56,PART_BOARD,generated sample board
port:PART_56/PART_BOARD/P56,port,part,CAB-PART,SLOT-PART,56,P56,generated sample port
device:BRK_75,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,75,BRK_75,generated sample device
board:BRK_75/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,75,BREAKOUT_BOARD,generated sample board
port:BRK_75/BREAKOUT_BOARD/P75,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,75,P75,generated sample port
device:BRK_57,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,57,BRK_57,generated sample device
board:BRK_57/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,57,BREAKOUT_BOARD,generated sample board
port:BRK_57/BREAKOUT_BOARD/P57,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,57,P57,generated sample port
device:IFACE_82,device,interface,CAB-INTERFACE,SLOT-INTERFACE,82,IFACE_82,generated sample device
board:IFACE_82/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,82,INTERFACE_BOARD,generated sample board
port:IFACE_82/INTERFACE_BOARD/P82,port,interface,CAB-INTERFACE,SLOT-INTERFACE,82,P82,generated sample port
device:CTRL_89,device,control,CAB-CONTROL,SLOT-CONTROL,89,CTRL_89,generated sample device
board:CTRL_89/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,89,CONTROL_BOARD,generated sample board
port:CTRL_89/CONTROL_BOARD/P89,port,control,CAB-CONTROL,SLOT-CONTROL,89,P89,generated sample port
device:SW_96,device,switch,CAB-SWITCH,SLOT-SWITCH,96,SW_96,generated sample device
board:SW_96/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,96,SWITCH_CARD,generated sample board
port:SW_96/SWITCH_CARD/P96,port,switch,CAB-SWITCH,SLOT-SWITCH,96,P96,generated sample port
device:SW_60,device,switch,CAB-SWITCH,SLOT-SWITCH,60,SW_60,generated sample device
board:SW_60/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,60,SWITCH_CARD,generated sample board
port:SW_60/SWITCH_CARD/P60,port,switch,CAB-SWITCH,SLOT-SWITCH,60,P60,generated sample port
device:IPC_103,device,ipc,CAB-IPC,SLOT-IPC,103,IPC_103,generated sample device
board:IPC_103/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,103,IPC_IO,generated sample board
port:IPC_103/IPC_IO/P103,port,ipc,CAB-IPC,SLOT-IPC,103,P103,generated sample port
device:PART_110,device,part,CAB-PART,SLOT-PART,110,PART_110,generated sample device
board:PART_110/PART_BOARD,board,part,CAB-PART,SLOT-PART,110,PART_BOARD,generated sample board
port:PART_110/PART_BOARD/P110,port,part,CAB-PART,SLOT-PART,110,P110,generated sample port
device:BRK_117,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,117,BRK_117,generated sample device
board:BRK_117/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,117,BREAKOUT_BOARD,generated sample board
port:BRK_117/BREAKOUT_BOARD/P117,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,117,P117,generated sample port
device:BRK_63,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,63,BRK_63,generated sample device
board:BRK_63/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,63,BREAKOUT_BOARD,generated sample board
port:BRK_63/BREAKOUT_BOARD/P63,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,63,P63,generated sample port
device:IFACE_124,device,interface,CAB-INTERFACE,SLOT-INTERFACE,124,IFACE_124,generated sample device
board:IFACE_124/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,124,INTERFACE_BOARD,generated sample board
port:IFACE_124/INTERFACE_BOARD/P124,port,interface,CAB-INTERFACE,SLOT-INTERFACE,124,P124,generated sample port
device:IFACE_64,device,interface,CAB-INTERFACE,SLOT-INTERFACE,64,IFACE_64,generated sample device
board:IFACE_64/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,64,INTERFACE_BOARD,generated sample board
port:IFACE_64/INTERFACE_BOARD/P64,port,interface,CAB-INTERFACE,SLOT-INTERFACE,64,P64,generated sample port
device:CTRL_131,device,control,CAB-CONTROL,SLOT-CONTROL,131,CTRL_131,generated sample device
board:CTRL_131/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,131,CONTROL_BOARD,generated sample board
port:CTRL_131/CONTROL_BOARD/P131,port,control,CAB-CONTROL,SLOT-CONTROL,131,P131,generated sample port
device:SW_138,device,switch,CAB-SWITCH,SLOT-SWITCH,138,SW_138,generated sample device
board:SW_138/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,138,SWITCH_CARD,generated sample board
port:SW_138/SWITCH_CARD/P138,port,switch,CAB-SWITCH,SLOT-SWITCH,138,P138,generated sample port
device:IPC_145,device,ipc,CAB-IPC,SLOT-IPC,145,IPC_145,generated sample device
board:IPC_145/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,145,IPC_IO,generated sample board
port:IPC_145/IPC_IO/P145,port,ipc,CAB-IPC,SLOT-IPC,145,P145,generated sample port
device:IPC_67,device,ipc,CAB-IPC,SLOT-IPC,67,IPC_67,generated sample device
board:IPC_67/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,67,IPC_IO,generated sample board
port:IPC_67/IPC_IO/P67,port,ipc,CAB-IPC,SLOT-IPC,67,P67,generated sample port
device:PART_152,device,part,CAB-PART,SLOT-PART,152,PART_152,generated sample device
board:PART_152/PART_BOARD,board,part,CAB-PART,SLOT-PART,152,PART_BOARD,generated sample board
port:PART_152/PART_BOARD/P152,port,part,CAB-PART,SLOT-PART,152,P152,generated sample port
device:BRK_159,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,159,BRK_159,generated sample device
board:BRK_159/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,159,BREAKOUT_BOARD,generated sample board
port:BRK_159/BREAKOUT_BOARD/P159,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,159,P159,generated sample port
device:IFACE_6,device,interface,CAB-INTERFACE,SLOT-INTERFACE,6,IFACE_6,generated sample device
board:IFACE_6/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,6,INTERFACE_BOARD,generated sample board
port:IFACE_6/INTERFACE_BOARD/P6,port,interface,CAB-INTERFACE,SLOT-INTERFACE,6,P6,generated sample port
device:IFACE_70,device,interface,CAB-INTERFACE,SLOT-INTERFACE,70,IFACE_70,generated sample device
board:IFACE_70/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,70,INTERFACE_BOARD,generated sample board
port:IFACE_70/INTERFACE_BOARD/P70,port,interface,CAB-INTERFACE,SLOT-INTERFACE,70,P70,generated sample port
device:CTRL_13,device,control,CAB-CONTROL,SLOT-CONTROL,13,CTRL_13,generated sample device
board:CTRL_13/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,13,CONTROL_BOARD,generated sample board
port:CTRL_13/CONTROL_BOARD/P13,port,control,CAB-CONTROL,SLOT-CONTROL,13,P13,generated sample port
device:CTRL_71,device,control,CAB-CONTROL,SLOT-CONTROL,71,CTRL_71,generated sample device
board:CTRL_71/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,71,CONTROL_BOARD,generated sample board
port:CTRL_71/CONTROL_BOARD/P71,port,control,CAB-CONTROL,SLOT-CONTROL,71,P71,generated sample port
device:SW_20,device,switch,CAB-SWITCH,SLOT-SWITCH,20,SW_20,generated sample device
board:SW_20/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,20,SWITCH_CARD,generated sample board
port:SW_20/SWITCH_CARD/P20,port,switch,CAB-SWITCH,SLOT-SWITCH,20,P20,generated sample port
device:IPC_27,device,ipc,CAB-IPC,SLOT-IPC,27,IPC_27,generated sample device
board:IPC_27/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,27,IPC_IO,generated sample board
port:IPC_27/IPC_IO/P27,port,ipc,CAB-IPC,SLOT-IPC,27,P27,generated sample port
device:PART_34,device,part,CAB-PART,SLOT-PART,34,PART_34,generated sample device
board:PART_34/PART_BOARD,board,part,CAB-PART,SLOT-PART,34,PART_BOARD,generated sample board
port:PART_34/PART_BOARD/P34,port,part,CAB-PART,SLOT-PART,34,P34,generated sample port
device:PART_74,device,part,CAB-PART,SLOT-PART,74,PART_74,generated sample device
board:PART_74/PART_BOARD,board,part,CAB-PART,SLOT-PART,74,PART_BOARD,generated sample board
port:PART_74/PART_BOARD/P74,port,part,CAB-PART,SLOT-PART,74,P74,generated sample port
device:BRK_41,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,41,BRK_41,generated sample device
board:BRK_41/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,41,BREAKOUT_BOARD,generated sample board
port:BRK_41/BREAKOUT_BOARD/P41,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,41,P41,generated sample port
device:IFACE_48,device,interface,CAB-INTERFACE,SLOT-INTERFACE,48,IFACE_48,generated sample device
board:IFACE_48/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,48,INTERFACE_BOARD,generated sample board
port:IFACE_48/INTERFACE_BOARD/P48,port,interface,CAB-INTERFACE,SLOT-INTERFACE,48,P48,generated sample port
device:CTRL_55,device,control,CAB-CONTROL,SLOT-CONTROL,55,CTRL_55,generated sample device
board:CTRL_55/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,55,CONTROL_BOARD,generated sample board
port:CTRL_55/CONTROL_BOARD/P55,port,control,CAB-CONTROL,SLOT-CONTROL,55,P55,generated sample port
device:CTRL_77,device,control,CAB-CONTROL,SLOT-CONTROL,77,CTRL_77,generated sample device
board:CTRL_77/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,77,CONTROL_BOARD,generated sample board
port:CTRL_77/CONTROL_BOARD/P77,port,control,CAB-CONTROL,SLOT-CONTROL,77,P77,generated sample port
device:SW_62,device,switch,CAB-SWITCH,SLOT-SWITCH,62,SW_62,generated sample device
board:SW_62/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,62,SWITCH_CARD,generated sample board
port:SW_62/SWITCH_CARD/P62,port,switch,CAB-SWITCH,SLOT-SWITCH,62,P62,generated sample port
device:SW_78,device,switch,CAB-SWITCH,SLOT-SWITCH,78,SW_78,generated sample device
board:SW_78/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,78,SWITCH_CARD,generated sample board
port:SW_78/SWITCH_CARD/P78,port,switch,CAB-SWITCH,SLOT-SWITCH,78,P78,generated sample port
device:IPC_69,device,ipc,CAB-IPC,SLOT-IPC,69,IPC_69,generated sample device
board:IPC_69/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,69,IPC_IO,generated sample board
port:IPC_69/IPC_IO/P69,port,ipc,CAB-IPC,SLOT-IPC,69,P69,generated sample port
device:PART_76,device,part,CAB-PART,SLOT-PART,76,PART_76,generated sample device
board:PART_76/PART_BOARD,board,part,CAB-PART,SLOT-PART,76,PART_BOARD,generated sample board
port:PART_76/PART_BOARD/P76,port,part,CAB-PART,SLOT-PART,76,P76,generated sample port
device:BRK_83,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,83,BRK_83,generated sample device
board:BRK_83/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,83,BREAKOUT_BOARD,generated sample board
port:BRK_83/BREAKOUT_BOARD/P83,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,83,P83,generated sample port
device:BRK_81,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,81,BRK_81,generated sample device
board:BRK_81/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,81,BREAKOUT_BOARD,generated sample board
port:BRK_81/BREAKOUT_BOARD/P81,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,81,P81,generated sample port
device:IFACE_90,device,interface,CAB-INTERFACE,SLOT-INTERFACE,90,IFACE_90,generated sample device
board:IFACE_90/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,90,INTERFACE_BOARD,generated sample board
port:IFACE_90/INTERFACE_BOARD/P90,port,interface,CAB-INTERFACE,SLOT-INTERFACE,90,P90,generated sample port
device:CTRL_97,device,control,CAB-CONTROL,SLOT-CONTROL,97,CTRL_97,generated sample device
board:CTRL_97/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,97,CONTROL_BOARD,generated sample board
port:CTRL_97/CONTROL_BOARD/P97,port,control,CAB-CONTROL,SLOT-CONTROL,97,P97,generated sample port
device:SW_104,device,switch,CAB-SWITCH,SLOT-SWITCH,104,SW_104,generated sample device
board:SW_104/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,104,SWITCH_CARD,generated sample board
port:SW_104/SWITCH_CARD/P104,port,switch,CAB-SWITCH,SLOT-SWITCH,104,P104,generated sample port
device:SW_84,device,switch,CAB-SWITCH,SLOT-SWITCH,84,SW_84,generated sample device
board:SW_84/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,84,SWITCH_CARD,generated sample board
port:SW_84/SWITCH_CARD/P84,port,switch,CAB-SWITCH,SLOT-SWITCH,84,P84,generated sample port
device:IPC_111,device,ipc,CAB-IPC,SLOT-IPC,111,IPC_111,generated sample device
board:IPC_111/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,111,IPC_IO,generated sample board
port:IPC_111/IPC_IO/P111,port,ipc,CAB-IPC,SLOT-IPC,111,P111,generated sample port
device:IPC_85,device,ipc,CAB-IPC,SLOT-IPC,85,IPC_85,generated sample device
board:IPC_85/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,85,IPC_IO,generated sample board
port:IPC_85/IPC_IO/P85,port,ipc,CAB-IPC,SLOT-IPC,85,P85,generated sample port
device:PART_118,device,part,CAB-PART,SLOT-PART,118,PART_118,generated sample device
board:PART_118/PART_BOARD,board,part,CAB-PART,SLOT-PART,118,PART_BOARD,generated sample board
port:PART_118/PART_BOARD/P118,port,part,CAB-PART,SLOT-PART,118,P118,generated sample port
device:BRK_125,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,125,BRK_125,generated sample device
board:BRK_125/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,125,BREAKOUT_BOARD,generated sample board
port:BRK_125/BREAKOUT_BOARD/P125,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,125,P125,generated sample port
device:IFACE_132,device,interface,CAB-INTERFACE,SLOT-INTERFACE,132,IFACE_132,generated sample device
board:IFACE_132/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,132,INTERFACE_BOARD,generated sample board
port:IFACE_132/INTERFACE_BOARD/P132,port,interface,CAB-INTERFACE,SLOT-INTERFACE,132,P132,generated sample port
device:IFACE_88,device,interface,CAB-INTERFACE,SLOT-INTERFACE,88,IFACE_88,generated sample device
board:IFACE_88/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,88,INTERFACE_BOARD,generated sample board
